,gt_label,gt_rank,gt_score,top1_label,top1_score,score_gap,image_path,difficulty,scale_score
9467,2,0,31.063579559326172,2,31.063579559326172,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/144.jpg,soft,0.06921667798445129
9470,2,0,27.91637420654297,2,27.91637420654297,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/655.jpg,medium,0.1202207051757518
9475,2,0,30.062597274780273,2,30.062597274780273,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/325.jpg,soft,0.05688280153091986
9481,2,0,31.09649085998535,2,31.09649085998535,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/385.jpg,soft,0.13542332955342118
9482,2,0,30.92355728149414,2,30.92355728149414,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/625.jpg,soft,0.07233878712995974
9485,2,0,30.87921905517578,2,30.87921905517578,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/731.jpg,soft,0.12386154881299384
9493,2,0,29.34382438659668,2,29.34382438659668,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/643.jpg,medium,0.12248835351029613
9499,2,0,31.979724884033203,2,31.979724884033203,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/303.jpg,soft,0.07261329344529074
9501,2,3,29.564237594604492,11,32.86051940917969,3.2962818145751953,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/514.jpg,hard,0.07382132029534337
9504,2,0,33.17317581176758,2,33.17317581176758,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/562.jpg,soft,0.08745109886580052
9507,2,0,32.99154281616211,2,32.99154281616211,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/470.jpg,soft,0.10891825897680119
9511,2,0,33.441253662109375,2,33.441253662109375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/324.jpg,soft,0.10345030620099269
9513,2,0,30.158283233642578,2,30.158283233642578,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/689.jpg,soft,0.13241832822740177
9514,2,0,29.457487106323242,2,29.457487106323242,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/549.jpg,medium,0.1294314004698581
9515,2,0,29.90131950378418,2,29.90131950378418,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/519.jpg,medium,0.12134248946979086
9517,2,0,32.896060943603516,2,32.896060943603516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/175.jpg,soft,0.10495933378062408
9519,2,0,31.05810546875,2,31.05810546875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/517.jpg,soft,0.0659025900050951
9520,2,0,32.75654220581055,2,32.75654220581055,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/526.jpg,soft,0.0880983281472928
9530,2,0,31.144466400146484,2,31.144466400146484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/009.jpg,soft,0.10560777999928982
9531,2,0,32.94772720336914,2,32.94772720336914,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/045.jpg,soft,0.10605768570405134
9536,2,0,32.87505340576172,2,32.87505340576172,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/320.jpg,soft,0.13445886593369347
9540,2,0,31.430538177490234,2,31.430538177490234,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/245.jpg,soft,0.11848257817225455
9543,2,0,29.657440185546875,2,29.657440185546875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/060.jpg,medium,0.05324992307784217
9546,2,2,31.204313278198242,6,32.529178619384766,1.3248653411865234,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/752.jpg,hard,0.0433567772207553
9548,2,0,29.846050262451172,2,29.846050262451172,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/099.jpg,medium,0.09934066068290373
9549,2,0,30.675867080688477,2,30.675867080688477,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/008.jpg,soft,0.13139922790416553
9550,2,0,31.183053970336914,2,31.183053970336914,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/091.jpg,soft,0.0962911787434973
9552,2,0,33.115997314453125,2,33.115997314453125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/796.jpg,soft,0.13135442791218274
9567,2,0,30.36417579650879,2,30.36417579650879,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/395.jpg,soft,0.1234269524633548
9569,2,0,31.87133026123047,2,31.87133026123047,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/307.jpg,soft,0.1017630702649547
9572,2,0,29.577260971069336,2,29.577260971069336,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/129.jpg,medium,0.09886127406981467
9576,2,0,34.32167434692383,2,34.32167434692383,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/133.jpg,soft,0.14012299664412195
9577,2,0,31.368501663208008,2,31.368501663208008,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/304.jpg,soft,0.08288968933586006
9578,2,0,29.334272384643555,2,29.334272384643555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/551.jpg,medium,0.09320811527907627
9579,2,0,35.02281188964844,2,35.02281188964844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/315.jpg,soft,0.09043080309424689
9580,2,0,28.08834457397461,2,28.08834457397461,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/134.jpg,medium,0.14017716301653402
9582,2,0,28.15707778930664,2,28.15707778930664,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/218.jpg,medium,0.1299451760668347
9585,2,0,32.93728256225586,2,32.93728256225586,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/213.jpg,soft,0.1339015126592329
9586,2,0,32.91555404663086,2,32.91555404663086,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/431.jpg,soft,0.1151024118822621
9591,2,0,32.47208786010742,2,32.47208786010742,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/454.jpg,soft,0.12465938100557197
9592,2,0,32.52397537231445,2,32.52397537231445,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/605.jpg,soft,0.06527926208273635
9594,2,0,31.45400619506836,2,31.45400619506836,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/753.jpg,soft,0.13608939601911715
9595,2,1,31.235776901245117,14,31.80893898010254,0.5731620788574219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/364.jpg,medium,0.06851594398505712
9598,2,0,32.108367919921875,2,32.108367919921875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Beach/147.jpg,soft,0.10210767914969543
9600,4,0,29.12171173095703,4,29.12171173095703,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/623.jpg,medium,0.052465516699808874
9601,4,0,28.97515869140625,4,28.97515869140625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/764.jpg,medium,0.08698974338476051
9602,4,0,32.56547164916992,4,32.56547164916992,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/771.jpg,soft,0.04646151412159975
9603,4,0,30.997188568115234,4,30.997188568115234,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/208.jpg,soft,0.02420519188997479
9604,4,0,30.38179588317871,4,30.38179588317871,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/029.jpg,soft,0.12800270406480607
9606,4,0,30.553443908691406,4,30.553443908691406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/014.jpg,soft,0.03580022090806351
9607,4,0,30.891742706298828,4,30.891742706298828,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/333.jpg,soft,0.046687204023778836
9608,4,0,31.89948081970215,4,31.89948081970215,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/537.jpg,soft,0.06711156141604521
9609,4,0,30.952972412109375,4,30.952972412109375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/369.jpg,soft,0.10292697057492853
9610,4,0,32.97367477416992,4,32.97367477416992,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/654.jpg,soft,0.04461323997265216
9611,4,0,30.116024017333984,4,30.116024017333984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/275.jpg,soft,0.0831960526766054
9612,4,0,28.371219635009766,4,28.371219635009766,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/785.jpg,medium,0.0340666518934665
9613,4,0,33.03025436401367,4,33.03025436401367,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/212.jpg,soft,0.09926419211702969
9614,4,0,28.127338409423828,4,28.127338409423828,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/239.jpg,medium,0.014045066000956907
9615,4,0,30.6031551361084,4,30.6031551361084,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/792.jpg,soft,0.014767050195016932
9616,4,0,29.439922332763672,4,29.439922332763672,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/150.jpg,medium,0.018935958840484646
9617,4,0,27.45189666748047,4,27.45189666748047,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/109.jpg,medium,0.0472581647866794
9619,4,0,30.640731811523438,4,30.640731811523438,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/149.jpg,soft,0.019249528596657895
9620,4,0,33.71162033081055,4,33.71162033081055,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/187.jpg,soft,0.08074729847817595
9621,4,1,28.387357711791992,2,28.888015747070312,0.5006580352783203,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/521.jpg,medium,0.024759989233202745
9622,4,0,31.481138229370117,4,31.481138229370117,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/436.jpg,soft,0.10349886995317997
9624,4,0,28.216733932495117,4,28.216733932495117,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/355.jpg,medium,0.061446863133505496
9625,4,0,29.7186222076416,4,29.7186222076416,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/516.jpg,medium,0.02653447765183454
9627,4,0,31.549373626708984,4,31.549373626708984,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/474.jpg,soft,0.04670512546551274
9628,4,0,30.115177154541016,4,30.115177154541016,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/501.jpg,soft,0.04820562256266027
9630,4,0,31.268342971801758,4,31.268342971801758,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/342.jpg,soft,0.0845311218422529
9631,4,0,30.996566772460938,4,30.996566772460938,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/429.jpg,soft,0.023381725868979637
9632,4,0,32.945255279541016,4,32.945255279541016,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/024.jpg,soft,0.13636166100526032
9634,4,1,28.67202377319336,9,28.748165130615234,0.076141357421875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/646.jpg,medium,0.11187930282264394
9636,4,0,33.171470642089844,4,33.171470642089844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/544.jpg,soft,0.05901433584241524
9637,4,0,31.401737213134766,4,31.401737213134766,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/377.jpg,soft,0.12399444426705791
9638,4,0,26.30315589904785,4,26.30315589904785,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/272.jpg,medium,0.009934059767323502
9639,4,0,27.132596969604492,4,27.132596969604492,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/795.jpg,medium,0.033342473696954956
9640,4,0,30.972434997558594,4,30.972434997558594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/270.jpg,soft,0.02689795910228139
9641,4,0,30.76642417907715,4,30.76642417907715,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/182.jpg,soft,0.025229820207106086
9642,4,0,32.452674865722656,4,32.452674865722656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/215.jpg,soft,0.06033060915268573
9643,4,0,32.93132019042969,4,32.93132019042969,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/489.jpg,soft,0.021013022250511534
9644,4,0,30.302324295043945,4,30.302324295043945,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/576.jpg,soft,0.022936137013102327
9645,4,1,30.574848175048828,9,31.842222213745117,1.267374038696289,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/094.jpg,hard,0.11528645128562973
9646,4,2,30.513578414916992,2,31.830951690673828,1.317373275756836,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/185.jpg,hard,0.08814480956452986
9647,4,1,31.214435577392578,12,31.378143310546875,0.16370773315429688,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/613.jpg,medium,0.08976314697915957
9648,4,1,30.60620880126953,2,31.980064392089844,1.3738555908203125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/049.jpg,hard,0.06288040757040572
9649,4,0,30.118297576904297,4,30.118297576904297,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/243.jpg,soft,0.018502655731603004
9650,4,0,28.448843002319336,4,28.448843002319336,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/048.jpg,medium,0.012932980014311892
9651,4,0,31.53679656982422,4,31.53679656982422,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/153.jpg,soft,0.0679713484945012
9653,4,0,29.15802001953125,4,29.15802001953125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/189.jpg,medium,0.020855133740792647
9654,4,0,31.965728759765625,4,31.965728759765625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/143.jpg,soft,0.023318617733382205
9655,4,0,30.16575813293457,4,30.16575813293457,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/476.jpg,soft,0.02979989603735504
9657,4,0,28.090526580810547,4,28.090526580810547,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/327.jpg,medium,0.01775779145173944
9658,4,0,29.27301788330078,4,29.27301788330078,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/253.jpg,medium,0.103198108295324
9659,4,0,27.25993537902832,4,27.25993537902832,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/343.jpg,medium,0.028051246796517125
9660,4,0,31.17230224609375,4,31.17230224609375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/115.jpg,soft,0.013439550450447073
9661,4,0,31.846763610839844,4,31.846763610839844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/131.jpg,soft,0.03920266915751476
9662,4,0,31.4309024810791,4,31.4309024810791,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/446.jpg,soft,0.08476140002999447
9663,4,0,31.96973419189453,4,31.96973419189453,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/626.jpg,soft,0.09364789541548574
9666,4,1,25.934804916381836,2,26.48634147644043,0.5515365600585938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/080.jpg,medium,0.028931351460179375
9668,4,0,31.984201431274414,4,31.984201431274414,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/151.jpg,soft,0.037563329662042115
9671,4,2,31.276506423950195,14,31.947782516479492,0.6712760925292969,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/503.jpg,medium,0.03433237147510149
9672,4,1,31.15654754638672,2,31.46025276184082,0.30370521545410156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/641.jpg,medium,0.035040401967062686
9673,4,0,32.648155212402344,4,32.648155212402344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/622.jpg,soft,0.054674377416675995
9674,4,0,32.172645568847656,4,32.172645568847656,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/440.jpg,soft,0.02153544237682606
9675,4,4,23.025230407714844,9,25.794055938720703,2.7688255310058594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/260.jpg,hard,0.08073717652675466
9676,4,0,28.180463790893555,4,28.180463790893555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/534.jpg,medium,0.10047869460408274
9677,4,0,29.595991134643555,4,29.595991134643555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/202.jpg,medium,0.028773881851988828
9678,4,0,31.691553115844727,4,31.691553115844727,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Desert/577.jpg,soft,0.07488056817842915
